,product,category,sub_category,brand,sale_price,market_price,image_url,p_url,type,eancode,rating,description
4290,"Energy Bars - Nutty, 4+ Years, 100% Natural & Healthy",Snacks & Branded Foods,Chocolates & Candies,Timios,140.0,140.0,https://www.bigbasket.com/media/uploads/p/mm/40106292_4-timios-energy-bars-nutty-4-years-100-natural-healthy.jpg,https://www.bigbasket.com/pd/40106292/timios-energy-bars-nutty-4-years-100-natural-healthy-30-gm-each/,Chocolates,Invalid Code,3.6,"Timios Nutty Energy Bars are made from 100% natural and real fruits with the wholesome and goodness of a wide variety of nuts and dried fruits which are loaded and packed with antioxidants and various other essential nutrients that are ideal for the development of cognition and other physical attributes in your little one. This product does not contain processed sugar, artificial colours, added flavour and added preservatives."
4291,Choco Deck - Milk Chocolate,Snacks & Branded Foods,Chocolates & Candies,Fabelle,66.5,70.0,https://www.bigbasket.com/media/uploads/p/mm/40153798_6-fabelle-choco-deck-milk-chocolate.jpg,https://www.bigbasket.com/pd/40153798/fabelle-choco-deck-milk-chocolate-60-g/,Chocolates,Invalid Code,4.4,"Enjoy a 3 layered magical treat as you discover a layer of soft choco crème between the 2 layers of milk chocolate. Experience an explosion of chocolate in your mouth as you first taste the sweetness from the milk chocolate followed by the richness from the choco crème. A bar of Fabelle Choco Deck – Milk Chocolate is perfect to satisfy your sweet tooth. Embark on a journey of chocolaty gooeyness as you take a bite of this premium milk chocolate bar. Experience pure indulgence as you lose yourself in this magical chocolaty bliss. 
Inspired by layered desserts, Fabelle Choco Deck – Milk Chocolate has been handcrafted by the Master Chocolatiers from the House of ITC in India. Relax & unwind with a dessert-like experience in a chocolate bar. Make the moment even more special as you share this milk chocolate bar with your loved one."
4292,"Energy Bars - Nutty, 4+ Years, 100% Natural & Healthy",Snacks & Branded Foods,Chocolates & Candies,Timios,700.0,700.0,https://www.bigbasket.com/media/uploads/p/mm/40106294_3-timios-energy-bars-nutty-4-years-100-natural-healthy.jpg,https://www.bigbasket.com/pd/40106294/timios-energy-bars-nutty-4-years-100-natural-healthy-30-gm-each/,Chocolates,Invalid Code,3.8,"Timios Nutty Energy Bars are made from 100% natural and real fruits with the wholesome and goodness of a wide variety of nuts and dried fruits which are loaded and packed with antioxidants and various other essential nutrients that are ideal for the development of cognition and other physical attributes in your little one. This product does not contain processed sugar, artificial colours, added flavour and added preservatives."
4293,Choco Delite Bar,Snacks & Branded Foods,Chocolates & Candies,RiteBite Max Protein,35.0,35.0,https://www.bigbasket.com/media/uploads/p/mm/100008212_6-ritebite-max-protein-choco-delite-bar.jpg,https://www.bigbasket.com/pd/100008212/ritebite-max-protein-choco-delite-bar-40-g/,Granola & Cereal Bars,8906009531212,4.2,"A SPECIAL TREAT FOR YOUR TASTEBUDS: A great blend of scrumptious nuts, superfoods enrobed with DARK CHOCOLATE. All of these accompanied by a subtle nutty texture which promises a modest crunch with every bite. It’s no less than a DELIGHT to your taste buds. NUTRITION AND LOT MORE: Almonds that serve as a source of protein, Oats for the richness of Fibre, Raisins that adds natural electrolytes and aid digestion, Cashews that are rich in magnesium and zinc and quinoa provides sustained energy with Low GI. A product with clean and natural ingredients and no preservatives.   YOUR GO-TO SNACK: A pack full of goodness for all your sweet cravings. No more guilt for your midnight binge or when you have a craving for something sweet. This little pack can get you through all those tiring commutes or even those quick exercise sessions. We have got you covered. MADE IN INDIA: We are truly local & proudly vocal about it."
4294,Candy - Amla Salted,Snacks & Branded Foods,Chocolates & Candies,Kiara Foods,50.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/40026062_1-kiara-foods-candy-amla-salted.jpg,https://www.bigbasket.com/pd/40026062/kiara-foods-candy-amla-salted-100-g/,"Toffee, Candy & Lollypop",Invalid Code,3.4,Amla salted is a rich source of vitamin c & is very helpful as a digestive. prefer having this product after meals or snacks.
4295,Dlite Hazelnut & Almonds Dark Chocolate Bar,Snacks & Branded Foods,Chocolates & Candies,Sugar free,84.15,99.0,https://www.bigbasket.com/media/uploads/p/mm/40204423_1-sugar-free-dlite-hazelnut-almonds-dark-chocolate-bar.jpg,https://www.bigbasket.com/pd/40204423/sugar-free-dlite-hazelnut-almonds-dark-chocolate-bar-40-g/,Chocolates,Invalid Code,3.8,"Here's some guilt free indulgence for your taste buds. Get the same sweet taste without the calories from sugar

Exquisite hazelnut flavour, roasted almonds and rich chocolate come together to provide the ultimate experience to your taste buds
The rich and delicious taste combined with the fact that the chocolate is made with no added sugar makes it perfect to indulge in without any guilt
Every bar contains a minimum of 50% Cocoa, which is sure to delight the chocolate connoisseur in you.
And unlike other chocolates, Sugar Free D'lite chocolates are made with natural sweeteners 
From the house of Sugar Free"
4296,3 Layer Gum - Sugarfreee Peppermint Flavour,Snacks & Branded Foods,Chocolates & Candies,Center Fresh,21.25,25.0,https://www.bigbasket.com/media/uploads/p/mm/40209249_1-center-fresh-3-layer-gum-sugarfreee-peppermint-flavour.jpg,https://www.bigbasket.com/pd/40209249/center-fresh-3-layer-gum-sugarfreee-peppermint-flavour-7-pcs/,"Toffee, Candy & Lollypop",8901393019063,,"All new Center Fresh Mints - Taazi Saans, Humesha Rakho Paas !! Sugar-free 3 layered mints in refreshing peppermint flavour. Life is full of changes that can provide big opportunity when your big moment arrives. Good thing is, with all-new Center Fresh Mints, you are prepared for a fresh beginning, anytime, anywhere. Pop one of these refreshing mints, for getting a fresh breath."
4297,Dlite Rich Cocoa Dark Chocolate Bar,Snacks & Branded Foods,Chocolates & Candies,Sugar free,160.65,189.0,https://www.bigbasket.com/media/uploads/p/mm/40204425_1-sugar-free-dlite-rich-cocoa-dark-chocolate-bar.jpg,https://www.bigbasket.com/pd/40204425/sugar-free-dlite-rich-cocoa-dark-chocolate-bar-80-g/,Chocolates,Invalid Code,3.3,"Here's some guilt-free indulgence for your taste buds. Get the same sweet taste without the calories from sugar Exquisite Rich cocoa flavour dark chocolate to provide the ultimate experience to your taste buds The rich and delicious taste combined with the fact that the dark chocolate is made with no added sugar makes it perfect to indulge in without any guilt Every bar contains a minimum of 50% Cocoa, which is sure to delight the dark chocolate connoisseur in you. And unlike other chocolates, Sugar-Free D'lite chocolates are made with natural sweeteners From the house of Sugar-Free."
4298,Dlite Zesty Orange Flavour Dark Chocolate Bar,Snacks & Branded Foods,Chocolates & Candies,Sugar free,84.15,99.0,https://www.bigbasket.com/media/uploads/p/mm/40204422_1-sugar-free-dlite-zesty-orange-flavour-dark-chocolate-bar.jpg,https://www.bigbasket.com/pd/40204422/sugar-free-dlite-zesty-orange-flavour-dark-chocolate-bar-40-g/,Chocolates,Invalid Code,4.7,"Here's some guilt-free indulgence for your taste buds. Get the same sweet taste without the calories from sugar Exquisite combination of chocolate & zesty orange flavour to provide the ultimate experience to your taste buds The rich and delicious taste combined with the fact that the dark chocolate is made with no added sugar makes it perfect to indulge in without any guilt Every bar contains a minimum of 50% Cocoa, which is sure to delight the dark chocolate connoisseur in you. And unlike other chocolates, Sugar-Free D’lite chocolates are made with natural sweeteners From the house of Sugar-Free."
4299,"Dlite The Dark Collection - Assorted Chocolate, Gift Pack",Snacks & Branded Foods,Chocolates & Candies,Sugar free,364.65,429.0,https://www.bigbasket.com/media/uploads/p/mm/40204429_1-sugar-free-dlite-the-dark-collection-assorted-chocolate-gift-pack.jpg,https://www.bigbasket.com/pd/40204429/sugar-free-dlite-the-dark-collection-assorted-chocolate-gift-pack-120-g/,Gift Boxes,Invalid Code,,"An assorted range of chocolates crafted specially to tantalise your taste buds. Savour the rich taste of chocolate that promise the sweetness of sugar, minus its calories An Exquisite gifting pack containing an assorted range of chocolates crafted specially to tantalise your taste buds An Ideal Gift for your favourite occasions, be it Diwali, Christmas, New Year's, Birthday or Anniversary The rich and delicious taste combined with the fact that the chocolates are made with no added sugar makes it perfect to indulge in without any guilt. Every bar contains a minimum of 50% Cocoa, which is sure to delight the dark chocolate connoisseur in you. And unlike other chocolates, Sugar-Free D'lite chocolates are made with natural sweeteners From the house of Sugar-Free."
4300,"Dlite The Dark Collection - Assorted Chocolate, Gift Pack",Snacks & Branded Foods,Chocolates & Candies,Sugar free,524.25,699.0,https://www.bigbasket.com/media/uploads/p/mm/40204430_1-sugar-free-dlite-the-dark-collection-assorted-chocolate-gift-pack.jpg,https://www.bigbasket.com/pd/40204430/sugar-free-dlite-the-dark-collection-assorted-chocolate-gift-pack-200-g/,Gift Boxes,Invalid Code,4.3,"An assorted range of chocolates crafted specially to tantalise your taste buds. Savour the rich taste of chocolate that promise the sweetness of sugar, minus its calories. An Exquisite gifting pack containing an assorted range of chocolates crafted specially to tantalise your taste buds. An Ideal Gift for your favourite occasions, be it Diwali, Christmas, New Year's, Birthday or Anniversary. The rich and delicious taste combined with the fact that the chocolates are made with no added sugar makes it perfect to indulge in without any guilt. Every bar contains a minimum of 50% Cocoa, which is sure to delight the dark chocolate connoisseur in you. And unlike other chocolates, Sugar-free D'lite chocolates are made with natural sweeteners From the house of Sugar-Free."
4301,Teff Crackle Prebiotic Dark Chocolate - 57% Cocoa,Snacks & Branded Foods,Chocolates & Candies,LiL'Goodness,160.0,200.0,https://www.bigbasket.com/media/uploads/p/mm/40210734_2-lilgoodness-teff-crackle-prebiotic-dark-chocolate-57-cocoa.jpg,https://www.bigbasket.com/pd/40210734/lilgoodness-teff-crackle-prebiotic-dark-chocolate-57-cocoa-90-g-paper-cardboard-box/,Chocolates,Invalid Code,,"First Teff chocolate with Goodness of Prebiotic Fibre
Rich in natural Prebiotic fibre extracted from Citrus fruits, Papaya, Pineapple & Soya bean which introduces natural sweetness and reduces the bitter taste of dark chocolate
Rich in Vitamin C (10% RDA), Zinc (30 % RDA) & Protein – 25 % more protein
Prebiotic Fiber helps in absorption of Vitamins & Minerals. Improves Gut Health
Rich in Polyphenols and Antioxidants. Supports immunity."
4302,Truffel - Hazelnut,Snacks & Branded Foods,Chocolates & Candies,Dukes,190.0,200.0,https://www.bigbasket.com/media/uploads/p/mm/40186556_1-dukes-truffel-hazelnut.jpg,https://www.bigbasket.com/pd/40186556/dukes-truffel-hazelnut-480-g/,Chocolates,8901972069458,3.7,"Make every moment sweeter by treating your senses to the deliciousness of a Hazelnut centre, wrapped within creamy milk chocolate. Rejoice with loved ones by indulging in a Truffle, and revel in the generous blend of taste and texture."
4303,Sugarfree Strawberry,Snacks & Branded Foods,Chocolates & Candies,Smint,34.0,40.0,https://www.bigbasket.com/media/uploads/p/mm/40107657_4-smint-sugarfree-strawberry.jpg,https://www.bigbasket.com/pd/40107657/smint-sugarfree-strawberry-64-g/,Mints & Chewing Gum,Invalid Code,4.0,"Smint Sugar-free is a breath freshening micro mint; It comes in refreshing Strawberry flavour. To make a great impression just click yourself a Smint, it will smarten up your breath and leave you fresh to impress! Available in a cool and handy one-at-a-time dispenser, perfect for discrete consumption, anytime, anywhere! Smint has an attractive, triangular shape that makes it distinct."
4304,Couverture Milk Chocolate,Snacks & Branded Foods,Chocolates & Candies,LISO,250.0,250.0,https://www.bigbasket.com/media/uploads/p/mm/40177285_3-liso-couverture-milk-chocolate.jpg,https://www.bigbasket.com/pd/40177285/liso-couverture-milk-chocolate-50-g/,Chocolates,Invalid Code,1.0,"This classic, sleek, chic and undeniably sinful bite-size of couverture chocolate would speak volumes on fine taste and make chocolate lovers of everyone.LISO makes smooth, exquisite chocolates that are world-class in quality, taste and craftsmanship."
4305,Chocolate Bar - Champion Pack,Snacks & Branded Foods,Chocolates & Candies,Cadbury Dairy Milk,100.0,100.0,https://www.bigbasket.com/media/uploads/p/mm/40169533_1-cadbury-dairy-milk-chocolate-bar-champion-pack.jpg,https://www.bigbasket.com/pd/40169533/cadbury-dairy-milk-chocolate-bar-champion-pack-130-g/,Chocolates,Invalid Code,4.4,"Celebrate biggest cricket event with the Cadbury Dairy Milk Champion Pack especially designed for cricket lovers to cheer their favourite team with something sweet. This bar is especially made with a cool cricket engraving. Just one bite will take you into the world of warmth, happiness and spontaneous fun."
